ROA,REPDTE,ROE,ASSET,CERT,INTINC,NETINC,LIAB,DEP
0.49804290089050884,20200930,5.16,225868,19978,4563,795,203683,202254
2.852678635056915,20200930,31.56,945036,20015,10909,20746,851471,841730
-1.2482358620759746,20200930,-13.03,356144,20026,9764,-3224,324693,321870
1.6162503753080766,20200930,16.43,458864,20093,17661,5612,412368,411714
1.3620779005012729,20200930,13.04,2115246,20099,33777,14327,1920703,1377222
0.938055439389026,20200930,9.78,233711,20100,7843,1573,211381,210022
1.6746449407007715,20200930,14.32,814209,20130,26093,9833,717792,561058
1.564828804886618,20200930,14.14,894481,20156,25406,10122,796798,755572
3.091375268798522,20200930,29.08,744061,20161,21469,15680,667592,662926
0.7507352087855408,20200930,6.34,86219,20162,2200,393,77869,63651
1.1357238850754772,20200930,10.28,1976181,20164,52157,14581,1778887,1501614
0.27449122525617425,20200930,3.44,290572,20179,8110,584,258024,198873
0.9333689941335417,20200930,6.74,497889,20198,13083,3366,430215,428129
1.1700611400976084,20200930,8.7,1705725,20231,48274,14043,1481356,1475406
0.7207396689588036,20200930,6.16,17382180,20234,406919,90425,15374559,13347825
0.5693135035408425,20200930,6.5,134548,20239,3199,530,123236,122370
1.7906915135723473,20200930,13.57,971866,20268,22080,9671,870178,718650
1.100144918107303,20200930,11.64,306157,20279,10434,2378,278259,269776
1.1170694409513184,20200930,9.34,6078123,20296,142540,48203,5373906,5252701
0.9043553910636147,20200930,9.36,524117,20311,13964,3220,477968,471581
1.1815252635544191,20200930,8.89,464752,20353,13908,3711,406617,405237
1.0736389878253216,20200930,9.6,3184069,20369,84763,24446,2836099,2753846
1.2754520797316367,20200930,11.6,738728,2036,19395,6658,660373,654394
1.0862359554348158,20200930,10.42,931663,20387,28080,7555,831155,789695
0.9391676005214339,20200930,7.96,158035,20429,5230,1078,138990,138493
0.8131040068607366,20200930,8.44,28849,20454,601,160,26230,24716
1.063634653773281,20200930,9.13,288731,20468,9219,2161,255114,242691
1.84145909350057,20200930,15.86,72448,20479,2046,969,63958,62825
1.3584265732647933,20200930,13.36,807031,20484,25387,7707,727863,722915
1.7668113534311845,20200930,16.71,1537365,20488,40607,18601,1379587,1329198
1.287567053657269,20200930,9.18,19785981,20504,547720,183133,16978868,16167305
0.8653805719169124,20200930,7.99,299356,20537,6930,1762,269288,264843
0.5836443152246286,20200930,5.08,409254,20568,10128,1614,366067,355794
0.7785477079261571,20200930,7.15,138620,2057,3488,788,123025,119338
0.6200140344000322,20200930,4.73,6490094,20624,179305,28045,5677717,4897790
2.848384210906912,20200930,30.05,58997,20657,1717,1034,53897,50871
0.979907380557857,20200930,5.76,296040,2068,8563,2129,245236,229998
1.691992373957597,20200930,14.84,332451,20698,11517,4057,294958,292194
1.4405147720502551,20200930,13.28,789878,20720,21660,7816,708504,700262
0.7312460539498433,20200930,7.09,1031537,20727,21783,5169,930842,659292
0.30222113253314026,20200930,2.68,1627418,20741,36169,3423,1458512,1425438
0.20964196506091914,20200930,1.83,144790,20776,4013,206,129681,116974
1.5457241233170635,20200930,15.41,1019599,20818,29896,11325,914447,906024
1.6366669248251833,20200930,17.25,1153256,20845,33377,11927,1059759,835277
0.6939040729147053,20200930,7.56,756771,20856,21369,3538,690452,654083
0.7385783198584515,20200930,10.97,217422,20872,7982,1167,202821,184305
0.5297790934090854,20200930,6.45,2366648,20884,63251,8531,2186374,2140135
0.3919623956887824,20200930,4.31,592501,2093,14991,1645,540103,508309
1.7685948018519644,20200930,15.57,1223357,20954,36065,15638,1085754,1068748
1.8888156861096586,20200930,14.57,912745,20989,31556,12132,796877,778982
1.1634494863704719,20200930,12.81,561828,20993,18697,4703,510001,501487
1.032043065876748,20200930,10.69,1453234,2102,31818,10456,1317712,1203610
0.7402909526588453,20200930,8.95,2546227,21031,52323,12371,2355852,2201557
0.7174486826725028,20200930,4.55,115351,21050,3143,595,97061,94922
1.0727356830678394,20200930,10.6,586784,21074,18302,4351,529393,465457
0.5387586920305207,20200930,4.44,230864,2107,5024,875,204163,196129
0.9892564014763424,20200930,9.14,388983,21083,11790,2741,347439,343925
0.1292762656693677,20200930,1.05,54439,21085,1964,49,48194,44681
0.5660881847807201,20200930,4.41,217793,210,5171,898,189580,188488
2.0658156836729695,20200930,16.68,533195,21121,16543,7830,467830,466645
1.2377787509729488,20200930,10.38,296466,21161,8935,2618,262489,249175
0.6200892301868426,20200930,5.75,76262,21219,2828,344,68201,66815
1.4902860144313788,20200930,9.33,406898,21227,10228,4256,342773,331725
1.1079949889271796,20200930,11.55,483600,21247,14121,3927,435838,398145
1.4745293746782582,20200930,12.47,46409,21255,1874,478,41426,41273
0.9961932755930455,20200930,9.72,2266767,21265,60461,17041,2024485,1889734
0.47911730947866693,20200930,4.04,114473,21284,1944,353,102641,102352
1.2981880952937102,20200930,14.19,931731,21292,27299,8441,848999,820925
0.38331665874552445,20200930,3.68,342770,21329,9172,924,308817,307716
-0.6989935145639844,20200930,-5.89,22431,21342,595,-116,19854,19402
0.7915376156383854,20200930,7.67,67587,21379,2112,386,60585,60355
0.8891658881622846,20200930,9.56,1561300,2138,40381,9207,1428000,1399877
0.833732408057675,20200930,5.26,67417,21448,2245,394,57343,56679
0.17970823705865663,20200930,1.08,106364,21455,2290,133,89860,89621
1.6109423959372826,20200930,15.23,132839,2145,4190,1462,119514,118505
1.4010539302491214,20200930,10.1,202799,21486,5365,2025,174684,164767
1.2413799613310486,20200930,10.63,401141,214,10158,3472,354159,334185
1.1940419267475366,20200930,10.4,203548,21525,5025,1679,181361,180111
1.0519214238752332,20200930,3.93,133996,21526,3390,1011,98429,95884
0.2652824880640282,20200930,2.66,62750,21529,1751,122,56542,54859
0.884855590073849,20200930,9.81,223036,2154,6002,1317,204431,202388
1.1241160538324533,20200930,10.53,210796,21557,6793,1600,189761,187674
0.9720894695745337,20200930,7.06,127272,21567,4702,803,111333,110664
1.4737550014339817,20200930,16.33,1605521,21573,47857,16775,1463075,1398405
0.52072496491121,20200930,5.26,83271,2157,2063,320,74590,74197
1.0499355241671517,20200930,13.39,1796065,21591,41204,12778,1655668,1629143
2.4434546170009077,20200930,22.33,854584,21606,23763,14123,766884,751647
1.4111266857126292,20200930,8.46,160963,2160,5028,1643,134059,132127
0.12406651267181075,20200930,1.11,80313,21635,1775,71,71838,63508
1.1989047996996325,20200930,9.92,108054,21692,2584,946,94307,93888
-0.11572932199104535,20200930,-0.53,147643,21693,1966,-109,118110,116476
1.3806308851431364,20200930,13.54,974231,21714,28957,9409,876992,872921
1.3841198003066537,20200930,8.83,13813407,21716,321693,130913,11828648,11203756
0.9523639934109726,20200930,6.47,144216,21721,3219,993,123604,123283
2.3824077876245515,20200930,15.94,117331,21728,3776,2043,99033,96472
1.1166504915096886,20200930,9.46,76209,21752,2309,636,66899,66591
1.0036302299682158,20200930,1.01,61666,21761,585,463,500,500
0.7937584917237651,20200930,10.5,298748,21784,9072,1630,276467,268671
1.3128332948793933,20200930,14.05,296421,21805,11101,2870,268376,255867
0.7647137121646629,20200930,6.73,47778,21807,1304,265,42372,42171
0.17848094701316636,20200930,0.94,7960812,21843,99790,10258,6498906,4471685
1.6661371432393601,20200930,17.17,751274,21848,22546,9061,678301,675384
3.374376171637262,20200930,27.6,2318528,21868,17622,58093,2026013,1887763
-1.6904718755036623,20200930,-19.62,181495,21874,4924,-2124,166504,158480
0.6544746798017027,20200930,6.51,490873,21883,12597,2316,442079,410287
0.969869033261641,20200930,9.1,153462,21897,5247,1051,137961,130052
1.72530606453461,20200930,16.9,785542,21906,25477,9667,708679,669606
0.9402545327203939,20200930,9.84,293270,21928,6913,1898,266094,258654
0.8278171837031167,20200930,6.1,7447929,21943,199102,43066,6494390,6345298
1.0789142224586816,20200930,9.45,132322,21955,3992,943,116512,106165
0.7319851581885722,20200930,7.1,1885633,21956,48041,9579,1698260,1664089
1.4826835813077164,20200930,11.46,614345,21978,18187,6581,535736,384160
0.7106342294325315,20200930,7,303272,21988,8290,1552,272603,270737
0.4705694755015321,20200930,4.68,81049,21998,2117,277,72928,72496
1.0332514505976542,20200930,9.74,428766,22015,13836,3165,384231,380823
1.0575950442878996,20200930,10.91,369487,22020,12699,2835,334041,331162
0.9058153568276512,20200930,7.52,158719,22046,4422,993,140684,139765
1.143952940759365,20200930,10.92,182236,2205,6413,1452,164021,160704
0.9957508430613364,20200930,9.85,452023,22065,15254,3214,406565,359509
1.8267603230708456,20200930,22.33,207888,22086,5959,2662,191452,190683
1.694885936655097,20200930,19.8,488033,2208,15120,5501,447783,430478
2.3629420971005435,20200930,20.49,223800,22090,8290,3751,198438,193642
1.0436993617386554,20200930,8.46,313539,22092,9711,2314,275933,274937
1.4295667551646494,20200930,17.65,2770902,22134,61407,22333,2592153,1791787
0.769691449181582,20200930,6.14,215793,22138,5432,1162,189930,184204
0.741155089593238,20200930,6.6,1028764,22180,22257,5353,918057,852276
-1.410595725049977,20200930,-7.15,20711,22205,231,-172,13739,13730
-1.3075266383781234,20200930,-13.43,54627,22229,1035,-494,49888,49631
0.5728447159639334,20200930,6.6,184685,22242,3505,730,169616,168964
1.0514574170764999,20200930,10.16,678663,2224,19148,5096,606709,601634
0.6443930928738362,20200930,6.29,1754278,22257,46622,7907,1582245,1419007
1.2768080129601507,20200930,11.89,61349,22263,1764,566,54892,54702
1.2962780993154142,20200930,7.51,322427,22271,7741,3009,268996,268609
0.08301729687516489,20200930,0.9,109734,22273,3169,59,100493,92616
0.8050678354763234,20200930,6.29,408552,22282,11201,2333,358069,333578
0.6932229886677354,20200930,7.37,219771,2228,5942,1033,200495,199520
3.1213709372308456,20200930,24.17,393827,2229,9262,8895,341337,338971
1.3147034798903814,20200930,13.56,706211,22308,20691,6509,638441,598591
2.467380073800738,20200930,28.66,524997,22319,14488,7485,484020,429877
1.537130787034576,20200930,15.42,1152471,2232,33356,12200,1039430,1029151
1.2583206988306643,20200930,10.27,1309417,22334,31606,11786,1152854,1051231
1.5764021878550722,20200930,12.58,196576,22340,5905,2180,171514,153411
1.2247820190712566,20200930,12.57,1557306,22354,48265,13561,1405111,1296068
0.5880861885697823,20200930,3.46,49037,22355,1783,222,40301,39000
0.9417860746720484,20200930,6.8,114717,22358,2569,735,99559,96271
0.9127367400628633,20200930,8.88,705121,22366,21435,4516,635044,578709
1.1898315036603344,20200930,10.84,1063475,22373,29518,8651,952798,935307
1.7158800041242137,20200930,17.08,219042,22381,6108,2746,194837,194244
3.0389834435464356,20200930,16.76,540804,22394,20371,11751,444080,438486
1.8953852896924874,20200930,21.68,1105675,22396,30501,14579,1012432,936485
0.15027506761949497,20200930,1.52,886060,22398,22049,943,805051,571578
1.9294280496132892,20200930,18.28,1414253,2240,37455,19363,1260680,1188672
2.529361554446507,20200930,28.09,483405,2241,14385,8910,437714,430773
1.355066861352406,20200930,10.66,91574,22430,2323,924,79683,47278
1.2528361215084662,20200930,12.88,260213,22434,7655,2356,235710,214389
0.8375158642139385,20200930,7.31,169445,22447,5437,1028,150216,147963
0.8345222511470846,20200930,7.32,78227,22448,2133,443,69681,57755
1.734809930063726,20200930,16.24,278616,2244,8250,3300,250445,237926
0.9068292299415283,20200930,5.48,864457,22451,25906,5515,728094,721012
0.914632948003671,20200930,9.03,210911,22460,4812,1295,191284,165770
1.0189102994093877,20200930,12.3,190313,2247,7160,1313,176155,171193
1.8373100757401881,20200930,16.29,239305,2249,5818,2987,212703,210303
2.2215431208816727,20200930,15.81,120772,22514,3686,1722,105363,96628
1.184791450683659,20200930,9.61,211074,22526,6922,1815,185058,180527
0.7872933780438919,20200930,10.68,360903,22536,7321,1624,339322,230091
1.5878174591797043,20200930,16.66,998733,22537,30497,11007,907004,883572
0.38072466775685027,20200930,1.36,29812,22549,598,86,21349,21341
1.3624617170826552,20200930,14.33,1820337,22559,51949,17990,1645949,1634768
1.7897490937690337,20200930,18.82,87036,22567,2818,1135,78260,70115
2.365915054843425,20200930,21.17,283708,22578,8658,4461,254969,228281
1.2900069109240817,20200930,10.71,3199559,22597,80482,27993,2840140,2603565
0.7152387108466487,20200930,6.71,95387,22598,2122,444,86216,81752
2.2335992753512555,20200930,22.88,198025,22600,5422,3292,177945,177442
1.5247643959836261,20200930,18.12,172546,22601,5805,1869,159183,158997
0.9622035610079296,20200930,9.03,187260,22636,4119,1288,167986,159480
1.3822525363220135,20200930,11.33,151597,22639,4673,1542,132326,131864
2.2342094506873806,20200930,21.07,2794627,22653,14628,38002,2536602,2505720
0.6560008279063578,20200930,6.75,192891,22669,3807,832,175480,174512
1.2930006947113775,20200930,11.5,161988,226,4368,1375,144640,129421
0.46002236021480986,20200930,4.52,78356851,2270,1798692,254838,70688317,67093654
1.3774275236975022,20200930,14.68,253851,22717,7422,2501,229626,199259
0.9107956213432195,20200930,9.23,631253,22738,19871,3594,577771,505570
1.0982768577959343,20200930,11.14,174630,22739,6099,1355,157979,154146
1.127360086324446,20200930,9.97,136207,2273,2059,1003,121079,111005
1.2743100220275023,20200930,10.24,132620,22756,5343,1229,116391,115195
0.2678870511331871,20200930,2.6,161310,22811,3718,292,146213,137688
0.4396964186747402,20200930,4.02,57172,22835,1629,180,51018,50051
0.6517102508792995,20200930,3.2,69405,22839,1172,345,55098,55021
0.4869195207042803,20200930,5.55,307028,2284,7502,990,282540,226785
1.219830922623227,20200930,7.09,25903640,22858,589175,210678,21465026,20408783
0.7446622135830014,20200930,9.11,464962,2285,14102,2420,427833,398236
2.6685499256435325,20200930,32.04,333577,22867,7749,6090,306813,290204
1.7484028880715536,20200930,19.63,240990,2286,6081,2510,222280,128523
0.6068976744086899,20200930,6.13,770287,22874,15978,3203,699492,637023
0.9480725212874929,20200930,10.45,887477,22876,23274,5989,808205,756587
0.6766168312644593,20200930,4.93,149138,22888,4397,714,129702,129038
1.5563880518290178,20200930,11.72,239416,22895,8042,2700,207316,198144
1.5987966580298785,20200930,14.04,1078654,228,33525,12263,963434,865430
1.5988503711541913,20200930,14.55,2239406,22918,71307,25521,1997076,1887946
0.7508322993223251,20200930,5.39,182201,22925,4645,1003,157203,156565
1.457419690523766,20200930,11.83,122095,22942,3779,1250,107007,106783
-0.09286865052123469,20200930,-0.9,7969343,22953,197389,-5600,7138052,5995703
0.6650406344253131,20200930,3.75,44144,22954,1496,203,36787,33042
0.728955018740832,20200930,6.33,1358689,22957,35577,7542,1199920,1194752
1.40496452092628,20200930,16.03,577362,22964,18065,5642,525248,512835
0.20373673527122096,20200930,1.81,258381,22971,6590,370,231050,225743
2.2081340889222205,20200930,25.12,121281,22993,4081,1866,110912,110735
0.7167665484758502,20200930,7.56,534762,23007,13455,2416,490554,486292
1.4641634894183817,20200930,12.19,91914,2300,2409,944,81123,79274
2.278023768789302,20200930,27.67,92362,2301,3163,1493,84624,82062
1.0322881098407324,20200930,7.89,1950121,23030,49174,13701,1710501,1681879
1.0455902249542446,20200930,8.99,1160736,23041,30348,8124,1036607,1023768
1.0655133063056796,20200930,7.26,523693,23086,17700,3936,449136,394743
1.0790718697867352,20200930,6.34,45140,2308,1559,359,37501,37253
1.1917995104607677,20200930,12.85,5130988,23091,123916,39298,4708040,4608558
1.8097111153089995,20200930,11.6,73177,23099,2388,970,61517,57325
1.219102011452574,20200930,10.99,228538,230,6302,1970,202879,187980
0.8198857337832202,20200930,9.59,427599,23123,12844,2433,392289,375542
0.773543087760606,20200930,5.08,70893,23126,1801,377,60899,60636
1.0457226833013022,20200930,7.92,647269,23144,16693,4383,571348,563829
1.1741606068513473,20200930,8.75,299785,23152,8254,2413,261265,243268
1.3101549592364252,20200930,12.23,2103569,2315,51802,16533,1887987,1792932
0.6750886075949367,20200930,6.8,13228,2317,519,66,11852,11315
0.620572244292452,20200930,5.7,253885,23189,6582,1164,225739,225096
1.1737024681355168,20200930,14.31,217754,231,5634,1828,200206,178917
1.3891213276006384,20200930,11.51,157176,2320,5713,1503,139073,120362
1.361467819907906,20200930,11.53,454457,23210,10596,4403,401656,316113
1.6269228243167362,20200930,19.8,8413005,23220,181854,91938,7777440,7430643
1.8980954152887723,20200930,4.7,89177,23242,2948,1186,54918,54093
1.3042175264050484,20200930,12.21,260736,23257,9280,2398,234222,215194
0.5866205581462389,20200930,5.98,443176,2326,14314,1862,401254,390718
0.6283981991286576,20200930,7.48,82079,23270,1462,324,76190,75700
1.4526450046830173,20200930,14.13,1114796,23275,29026,10606,1009838,977767
0.5489671379058558,20200930,6.53,134895,2327,4439,523,123812,123524
0.641392128208269,20200930,7.69,1216888,23286,29464,5508,1117600,1063528
0.8020721383850871,20200930,8.47,4172702,23287,101600,23382,3790591,3696173
1.5926874948095737,20200930,13.46,73622,2328,1964,899,63996,62608
0.723140716805598,20200930,6.93,1680243,23293,38660,8453,1512635,1484401
1.2204243706681142,20200930,11.4,5524552,23296,133360,49265,4924883,4027211
0.25926666306004603,20200930,2.59,1364038,23298,25965,2570,1232464,1212128
2.396170430588812,20200930,9.56,112727,232,3819,1852,86162,85487
2.731242771726395,20200930,28.25,82381,2331,1985,1355,75603,43216
-0.46102178926465387,20200930,-2.78,83752,23373,3272,-286,70198,67855
1.2235840724072682,20200930,10.71,339035,23376,10131,2836,301994,279293
0.4133425542823756,20200930,4.5,135261,23404,3478,390,123527,123221
1.4512169542324633,20200930,14.05,223295,23430,4993,2277,201153,200630
14.087903266252244,20200930,17.18,1478507,23472,3714,152111,260014,2258
1.1158051606515706,20200930,11.94,2114364,23473,52917,16449,1923580,1782139
0.9272788735393543,20200930,9.84,4100149,23474,93250,26259,3697870,3538327
0.9755421509716397,20200930,7.39,5817637,23498,231909,39849,5060138,4293419
1.9846276035414532,20200930,7.02,105007,234,2558,1519,77153,76835
0.4195634752472339,20200930,3.59,128852,23523,3356,375,114665,109457
1.5411682220853662,20200930,14.89,1033016,23537,17438,10065,937019,794047
2.678359920888284,20200930,17.62,324366,23546,9582,6442,274357,262482
1.4810977080820265,20200930,9.1,118738,23551,2960,1234,100879,100778
1.2713244027311266,20200930,13.1,266600,23597,6727,2166,243997,194474
0.6112566051092003,20200930,6.57,507886,2359,12357,2202,459519,378934
2.2244713847619493,20200930,21.6,258816,235,9065,4098,232375,180823
0.8957326664142259,20200930,7.79,1720220,23620,45190,10929,1523245,1471596
-0.3577619799297655,20200930,-3.08,2745813,23622,64211,-6686,2432559,2288667
1.2256308041534565,20200930,13.14,5848437,23623,139776,52021,5301399,4294902
1.4048492172555147,20200930,11.61,6229088,23627,194068,63230,5480564,5092775
0.7155394055538493,20200930,8.3,3618596,23647,50271,17413,3334275,3167980
0.6909939339281742,20200930,7.42,773891,23737,22818,3810,703483,630512
-0.4382473999571357,20200930,-3.05,243906,23749,6301,-809,206272,193039
0.9107077504604495,20200930,9.32,238975,23764,8520,1489,216845,199130
1.8024162991773292,20200930,9.71,559257,23772,12441,7266,456990,451008
1.135294345318729,20200930,9.12,301397,23798,7518,2420,264798,264504
1.5791426767387489,20200930,14.72,1668501,23799,46062,18481,1496506,1490821
1.153693957807324,20200930,4.92,119105,2379,3347,1005,90996,90284
0.4342688647965085,20200930,2.81,173334,23805,5153,528,148002,130399
1.3870703365317156,20200930,15.59,822563,23806,23069,7711,752592,661120
0.8641708164822318,20200930,8.71,332681,2380,10767,2075,299878,298347
1.309992861639857,20200930,11.42,232165,23815,7289,2099,206596,205788
1.0237386255524183,20200930,11.1,1178032,23826,28806,8006,1079916,1047574
0.9507615018462984,20200930,7.77,317370,23864,9476,2061,281384,273859
0.8637871363954263,20200930,8.65,525790,23886,14713,3131,476246,451925
0.9737384525477869,20200930,8.78,226705,2391,5314,1609,200522,162315
-0.10870295689140592,20200930,-1.68,683653,23966,17038,-546,640131,423960
1.474583745971412,20200930,15.11,160875,23986,3199,1449,147496,119981
0.3074785637176029,20200930,2.31,86347,23989,3057,196,74876,73405
0.7705142870816231,20200930,5.17,1736464,23992,50713,9902,1473762,1306479
0.7356166797142482,20200930,4.44,886657,23998,26967,4921,735529,689529
0.08796967532613115,20200930,1.32,327451,24015,8714,206,306477,265473
7.51513990251259,20200930,27.23,42183,24038,989,2093,30540,25159
-6.592445647134841,20200930,-43.68,28403865,24045,829723,-1342117,24643536,24086958
0.7060947228771186,20200930,6.61,93843,24064,1552,488,83363,82896
0.6650025050805284,20200930,5.43,87750,24085,2277,443,76737,74209
0.6083116009901823,20200930,5.46,4594514,24156,122436,20031,4090102,3904112
0.7686320774436805,20200930,6.89,6103789,24170,169508,33819,5440560,5210428
0.3688243430152144,20200930,4.23,234837,24199,4890,499,218807,141297
1.601021614918486,20200930,10.01,107488,24211,1164,1024,91512,90696
0.9797799976023301,20200930,7.44,81003,24303,2736,567,70844,68944
1.2254807537883372,20200930,9.6,220551,24305,6228,1860,192483,191010
3.3773596882359267,20200930,7.38,412451,24332,17301,10595,218438,209887
1.0858581966962877,20200930,8.74,2540270,24347,65702,20141,2214066,2188156
1.3255606845049555,20200930,11.77,531958,24353,17937,4818,474956,471234
0.5318342031007544,20200930,5.31,58887,24367,1777,223,53117,51743
0.1621156832007638,20200930,1.06,2986808,24387,76823,3534,2539991,2114902
1.3709952657139366,20200930,11.55,761902,2443,22064,7237,674226,668689
0.6614821705426355,20200930,7.92,89411,24443,2241,412,82042,81708
1.210839489590329,20200930,8.1,104895,2444,3173,906,89443,88928
1.116101970251685,20200930,10.97,505617,24472,14569,3991,453745,435146
0.728425913185648,20200930,5.33,130209,2448,3795,675,112994,112101
1.8443631756654362,20200930,19.53,176811,24498,5644,2282,160172,148626
0.6924075215944939,20200930,8.29,2093736,24516,40243,10873,1914041,1789433
1.1016243790663833,20200930,11.64,214342,2452,5635,1729,192094,184910
0.7244568309419838,20200930,8.22,167218,2453,4474,871,153109,150889
1.5271616963326673,20200930,9.91,1058625,24540,38374,11466,899117,892051
1.0626356416280227,20200930,7.58,233849,2455,6193,1787,201368,187268
1.1018877835540604,20200930,9.69,1550962,24563,38471,12393,1377608,1352527
1.6063224281513682,20200930,18.64,330417,245,9598,3833,300744,294100
1.2160842929789666,20200930,13.22,430652,24603,11150,3619,393113,388993
1.3799042450979067,20200930,12.82,210551,24677,6370,1912,190628,188897
0.8936589037351598,20200930,7.99,133649,2467,4026,846,119002,117995
2.2497484544962294,20200930,19.22,517558,2468,16430,8071,459455,452141
1.8254119588525015,20200930,13.9,159168,2469,4099,2016,138752,133257
2.8276841692141823,20200930,23.41,172828,2477,5521,3526,151318,144961
0.4155434688964186,20200930,5.93,809102,24823,23086,2469,752269,743032
0.18131763386946287,20200930,1.38,775132,24829,15458,1099,668457,411109
1.4131874066118528,20200930,9.87,226057,2482,6002,2371,193405,192033
1.5174250344332059,20200930,12.64,126838,24865,3621,1382,111983,108433
3.9642590923617225,20200930,6.84,154523,24867,680,4396,67740,64576
1.1647246962316633,20200930,10.64,1370817,24897,42602,12417,1214849,1207273
1.343679824541251,20200930,14.11,172435,248,5567,1645,156480,129166
0.787810904511864,20200930,7.38,69423,24902,1692,366,62706,62612
0.6905774439965601,20200930,8.48,787146,24919,17817,3698,726866,715554
0.36434132104042216,20200930,2.65,2134604,24920,56917,5699,1843789,1815178
1.071920907987722,20200930,10.3,508511,24922,12964,3773,456544,445554
0.9250637154367828,20200930,4.94,441216,24961,9832,2873,363365,349564
1.1450586821282223,20200930,11.07,129119,24966,3824,995,116603,116470
0.40887592453729227,20200930,5.29,196871,2496,3858,502,182613,182446
1.1032342122585128,20200930,11,31354790,24998,655553,236684,28346422,25865238
0.8799799748204103,20200930,8.41,86200,25054,2645,557,76974,75781
0.9007870922714194,20200930,9.72,1789285,25093,42820,12318,1614358,1485995
1.2573992820421087,20200930,10.88,3541137,25103,104219,32002,3131038,3005348
0.4896952347859643,20200930,4.1,565517,25158,17808,2151,493199,445052
1.0460423833308952,20200930,11.67,252742,25173,7287,1877,230609,203907
1.06446876569646,20200930,9.94,22254000,25178,279000,151000,20170000,19621000
1.452225086711187,20200930,8.61,73282,251,2040,789,60691,60443
0.5455990539912976,20200930,3.19,876367,25247,20825,3637,723828,381024
1.435882425846995,20200930,13.56,470493,25249,12787,4627,422964,411772
0.051813298617555355,20200930,0.5,384643,25258,12246,145,344372,306728
0.996869695989848,20200930,8.78,342468,25267,9763,2451,304162,282205
1.1278693685540977,20200930,13.39,364505,25291,10923,2816,334654,306889
2.0568440113530135,20200930,12.07,226353,252,7148,3412,186187,159867
1.5641352535517992,20200930,12.4,106159,25328,2457,905,95876,94689
1.9077021592857815,20200930,21.17,1739561,253,47737,23487,1568634,1165772
1.982450868220877,20200930,18.91,253774,254,6399,3603,226850,223515
1.5421326832283893,20200930,10.07,52309,25591,1658,580,44449,41164
35.83607180959109,20200930,88.95,731017,25620,75364,187565,458093,304644
1.1621570719146588,20200930,10.35,483170,25621,14470,3969,429703,427086
-0.34994636699046194,20200930,-3.06,160317,25644,4369,-403,142866,141803
1.9014981504436008,20200930,20.62,561124,25665,11742,7306,511503,440800
1.9148401963632842,20200930,12.1,1284676,25679,32605,16843,1095148,1055514
1.8157035034793452,20200930,14.22,151756,25703,5765,2116,131834,128122
1.9103654388884865,20200930,17.13,319605,25726,13160,4455,283723,265757
0.19005174217472376,20200930,1.29,327789,25738,6000,404,285381,282363
-0.13894735912460973,20200930,-0.7,158611,25749,4978,-177,124348,120510
2.416028553778571,20200930,20.83,238273,25752,6903,4092,211172,210737
1.1173506429062006,20200930,10.18,373863,25795,10228,3023,331801,329771
1.1649769057640682,20200930,3.53,110191,25803,2359,725,82432,69525
1.1419412155477435,20200930,7.64,249107,25849,5243,2253,208399,201434
-2.8051896218697503,20200930,-23.04,3862184,25858,115572,-83894,3423641,3177379
0.5762943513675511,20200930,4.63,187854,25869,6041,777,165391,151617
2.26235966503289,20200930,12.52,559825,25883,17337,9381,454984,431093
0.8630047555269751,20200930,8.18,659765,25886,20165,3923,594482,580109
1.0764658849462163,20200930,8.17,361374,25894,20184,2791,314140,306967
1.406862621254984,20200930,14.31,4360890,258,109532,42714,3946718,3759892
0.9162136211738494,20200930,5.06,128803,26021,3319,876,105143,104822
0,20200930,,511383,26028,,,511383,19125
0.9252621061333609,20200930,8.29,408625,2608,9299,2575,366687,345324
0.36151452550032276,20200930,3.83,101509,2616,3611,273,91990,88508
1.0032196432277578,20200930,9.83,617761,26181,22399,4423,555789,527213
3.6255751228073487,20200930,36.39,347651,26185,9650,8630,312450,281595
6.23508486209183,20200930,37.7,176428,26189,2113,8040,146566,140118
1.3537520517538268,20200930,14.56,362806,26217,10024,3529,329685,326712
1.3237369603116593,20200930,10.21,1141493,26223,36569,10826,993719,943292
1.2095236382528072,20200930,11.58,107315,26228,3488,908,96696,96360
0.47381424467360794,20200930,4.81,62278,26260,1959,214,56245,54392
1.8813893967093234,20200930,14.76,205853,26271,8591,2688,181208,159373
0.005955952468870063,20200930,0.06,742059,26299,17847,31,674073,599192
1.404008451972704,20200930,13.1,155005,262,5384,1596,138126,129204
0.9817121240251617,20200930,10.7,4481920,26312,44839,30775,4082554,4043509
2.2393836268466547,20200930,24.83,529741,26323,14582,8707,476153,379053
1.9276672853386139,20200930,17.6,746410,26333,20443,9521,668677,665482
0.7640380429742294,20200930,7.31,1455159,26336,38934,7909,1306562,1300110
0.8756624500879747,20200930,8.82,4876700,26342,80558,30398,4400481,4344367
-0.13729854179442794,20200930,-1.59,133254,26351,4625,-123,122598,121124
1.4534066889908634,20200930,22.78,168790,26358,3529,1648,158773,144738
0.5517161778711063,20200930,3.17,338351,26363,10548,1272,284593,203517
0.8119943901002206,20200930,5.98,282045,26379,8863,1636,244372,239025
1.0235145102250331,20200930,9.41,1185732,26381,33491,8700,1056849,1040541
1.7818683403035982,20200930,1.89,124214,26392,1155,3456,14269,10000
0.5799249490126765,20200930,3.74,361280,26393,9569,1479,307514,287469
1.3303391422741122,20200930,7.29,974144,26395,32594,9668,790940,748590
