customer_id,name,segment,region,signup_date
C005664,Customer 5664,Student,South,2022-05-31
C005665,Customer 5665,Student,East,2022-04-25
C005666,Customer 5666,Student,South,2021-07-25
C005667,Customer 5667,Student,West,2019-08-15
C005668,Customer 5668,Retail,South,2020-04-14
C005669,Customer 5669,Student,West,2022-07-05
C005670,Customer 5670,Retail,North,2019-01-09
C005671,Customer 5671,Premium,South,2021-10-22
C005672,Customer 5672,Retail,West,2020-11-21
C005673,Customer 5673,Retail,South,2022-03-17
C005674,Customer 5674,Business,North,2021-12-09
C005675,Customer 5675,Business,North,2019-12-05
C005676,Customer 5676,Business,North,2020-01-24
C005677,Customer 5677,Student,West,2019-08-20
C005678,Customer 5678,Retail,East,2019-04-05
C005679,Customer 5679,Retail,West,2022-05-21
C005680,Customer 5680,Business,North,2022-07-23
C005681,Customer 5681,Retail,North,2019-01-30
C005682,Customer 5682,Retail,East,2019-06-06
C005683,Customer 5683,Premium,North,2019-09-15
C005684,Customer 5684,Business,West,2022-12-01
C005685,Customer 5685,Student,South,2020-03-11
C005686,Customer 5686,Student,West,2020-02-16
C005687,Customer 5687,Retail,East,2021-12-25
C005688,Customer 5688,Business,North,2019-06-19
C005689,Customer 5689,Business,West,2022-03-05
C005690,Customer 5690,Premium,South,2021-09-08
C005691,Customer 5691,Student,West,2023-01-25
C005692,Customer 5692,Business,West,2019-03-09
C005693,Customer 5693,Business,North,2022-12-04
C005694,Customer 5694,Business,South,2021-12-28
C005695,Customer 5695,Business,East,2021-05-23
C005696,Customer 5696,Student,West,2019-12-18
C005697,Customer 5697,Business,South,2021-08-13
C005698,Customer 5698,Business,East,2020-07-18
C005699,Customer 5699,Retail,South,2020-02-07
C005700,Customer 5700,Student,South,2022-07-21
C005701,Customer 5701,Student,West,2021-04-10
C005702,Customer 5702,Business,South,2019-02-28
C005703,Customer 5703,Retail,West,2021-04-20
C005704,Customer 5704,Premium,East,2019-09-08
C005705,Customer 5705,Retail,South,2022-08-08
C005706,Customer 5706,Business,South,2022-11-09
C005707,Customer 5707,Student,South,2022-08-11
C005708,Customer 5708,Premium,East,2020-09-27
C005709,Customer 5709,Student,South,2020-01-07
C005710,Customer 5710,Student,South,2019-02-16
C005711,Customer 5711,Premium,South,2023-01-31
C005712,Customer 5712,Student,West,2022-11-25
C005713,Customer 5713,Business,South,2022-06-20
C005714,Customer 5714,Premium,South,2019-09-21
C005715,Customer 5715,Student,North,2022-07-24
C005716,Customer 5716,Business,East,2019-04-25
C005717,Customer 5717,Retail,South,2021-02-20
C005718,Customer 5718,Retail,North,2019-05-27
C005719,Customer 5719,Retail,North,2020-03-04
C005720,Customer 5720,Business,North,2019-11-30
C005721,Customer 5721,Premium,South,2021-08-30
C005722,Customer 5722,Retail,East,2023-02-06
C005723,Customer 5723,Retail,West,2021-12-21
C005724,Customer 5724,Retail,East,2022-07-28
C005725,Customer 5725,Business,North,2022-09-20
C005726,Customer 5726,Business,North,2020-07-28
C005727,Customer 5727,Retail,South,2022-03-25
C005728,Customer 5728,Retail,South,2019-11-01
C005729,Customer 5729,Premium,South,2021-11-13
C005730,Customer 5730,Student,West,2021-04-01
C005731,Customer 5731,Retail,North,2019-01-08
C005732,Customer 5732,Student,North,2021-01-26
C005733,Customer 5733,Premium,South,2019-04-05
C005734,Customer 5734,Student,East,2022-05-02
C005735,Customer 5735,Student,North,2020-10-24
C005736,Customer 5736,Premium,South,2022-07-21
C005737,Customer 5737,Student,East,2022-11-20
C005738,Customer 5738,Premium,East,2021-03-31
C005739,Customer 5739,Student,East,2019-09-06
C005740,Customer 5740,Business,South,2019-04-16
C005741,Customer 5741,Premium,North,2021-12-18
C005742,Customer 5742,Business,South,2020-04-05
C005743,Customer 5743,Retail,South,2021-05-07
C005744,Customer 5744,Premium,East,2019-04-28
C005745,Customer 5745,Student,West,2022-05-08
C005746,Customer 5746,Business,West,2020-03-13
C005747,Customer 5747,Retail,East,2021-03-01
C005748,Customer 5748,Retail,East,2021-12-22
C005749,Customer 5749,Retail,East,2019-08-20
C005750,Customer 5750,Retail,South,2022-11-20
C005751,Customer 5751,Retail,West,2020-07-28
C005752,Customer 5752,Business,West,2022-03-14
C005753,Customer 5753,Business,East,2021-04-02
C005754,Customer 5754,Student,North,2022-06-01
C005755,Customer 5755,Premium,West,2020-07-02
C005756,Customer 5756,Business,West,2019-02-17
C005757,Customer 5757,Business,East,2019-06-18
C005758,Customer 5758,Student,South,2021-04-26
C005759,Customer 5759,Student,West,2021-04-03
C005760,Customer 5760,Business,North,2021-10-05
C005761,Customer 5761,Business,North,2022-04-06
C005762,Customer 5762,Premium,North,2020-02-11
C005763,Customer 5763,Retail,North,2020-05-27
C005764,Customer 5764,Business,North,2021-11-21
C005765,Customer 5765,Student,West,2020-09-20
C005766,Customer 5766,Retail,South,2020-01-06
C005767,Customer 5767,Premium,East,2021-10-03
C005768,Customer 5768,Premium,West,2022-09-11
C005769,Customer 5769,Student,East,2021-06-26
C005770,Customer 5770,Student,West,2022-01-04
C005771,Customer 5771,Retail,West,2021-08-31
C005772,Customer 5772,Premium,South,2021-02-16
C005773,Customer 5773,Retail,East,2020-01-20
C005774,Customer 5774,Student,East,2020-03-06
C005775,Customer 5775,Retail,West,2022-03-13
C005776,Customer 5776,Retail,West,2019-08-02
C005777,Customer 5777,Premium,South,2022-04-28
C005778,Customer 5778,Business,South,2021-09-05
C005779,Customer 5779,Retail,East,2021-08-07
C005780,Customer 5780,Student,East,2019-04-20
C005781,Customer 5781,Business,South,2020-12-20
C005782,Customer 5782,Student,West,2022-01-07
C005783,Customer 5783,Premium,South,2020-12-11
C005784,Customer 5784,Student,East,2021-06-08
C005785,Customer 5785,Premium,East,2023-02-08
C005786,Customer 5786,Premium,North,2022-04-04
C005787,Customer 5787,Retail,West,2019-09-23
C005788,Customer 5788,Premium,West,2021-03-16
C005789,Customer 5789,Business,North,2020-01-13
C005790,Customer 5790,Student,South,2020-10-28
C005791,Customer 5791,Business,South,2022-07-04
C005792,Customer 5792,Business,North,2020-12-13
C005793,Customer 5793,Student,West,2021-11-06
C005794,Customer 5794,Premium,South,2021-04-03
C005795,Customer 5795,Business,East,2021-10-01
C005796,Customer 5796,Student,South,2021-06-01
C005797,Customer 5797,Student,South,2019-01-12
C005798,Customer 5798,Retail,North,2019-02-19
C005799,Customer 5799,Premium,South,2020-08-09
C005800,Customer 5800,Retail,South,2020-08-12
C005801,Customer 5801,Business,South,2020-10-28
C005802,Customer 5802,Business,West,2021-03-09
C005803,Customer 5803,Premium,South,2021-04-24
C005804,Customer 5804,Retail,North,2019-05-16
C005805,Customer 5805,Retail,West,2021-07-13
C005806,Customer 5806,Business,South,2020-11-20
C005807,Customer 5807,Student,East,2020-07-30
C005808,Customer 5808,Premium,North,2021-07-18
C005809,Customer 5809,Premium,North,2022-04-13
C005810,Customer 5810,Retail,South,2021-01-29
C005811,Customer 5811,Business,West,2019-04-26
C005812,Customer 5812,Business,South,2022-07-02
C005813,Customer 5813,Business,North,2021-04-01
C005814,Customer 5814,Premium,South,2019-08-24
C005815,Customer 5815,Business,South,2020-10-01
C005816,Customer 5816,Retail,West,2021-03-24
C005817,Customer 5817,Business,East,2020-12-08
C005818,Customer 5818,Business,West,2021-03-29
C005819,Customer 5819,Student,South,2020-01-16
C005820,Customer 5820,Student,West,2020-10-17
C005821,Customer 5821,Premium,West,2019-06-16
C005822,Customer 5822,Retail,North,2021-07-13
C005823,Customer 5823,Premium,North,2022-07-16
C005824,Customer 5824,Retail,West,2020-08-30
C005825,Customer 5825,Student,East,2020-11-16
C005826,Customer 5826,Retail,East,2022-07-25
C005827,Customer 5827,Premium,East,2019-11-09
C005828,Customer 5828,Retail,South,2022-03-06
C005829,Customer 5829,Retail,South,2022-06-17
C005830,Customer 5830,Premium,West,2021-07-07
C005831,Customer 5831,Student,North,2019-01-18
C005832,Customer 5832,Student,South,2020-03-15
C005833,Customer 5833,Student,East,2019-01-11
C005834,Customer 5834,Retail,East,2021-03-09
C005835,Customer 5835,Business,West,2021-01-16
C005836,Customer 5836,Retail,North,2021-03-23
C005837,Customer 5837,Premium,South,2021-07-17
C005838,Customer 5838,Business,East,2021-09-18
C005839,Customer 5839,Student,West,2021-01-06
C005840,Customer 5840,Retail,West,2021-03-05
C005841,Customer 5841,Student,West,2021-02-05
C005842,Customer 5842,Retail,East,2021-03-10
C005843,Customer 5843,Business,West,2021-07-31
C005844,Customer 5844,Student,South,2020-04-13
C005845,Customer 5845,Business,East,2019-02-22
C005846,Customer 5846,Premium,South,2021-01-10
C005847,Customer 5847,Retail,South,2019-04-29
C005848,Customer 5848,Premium,West,2020-02-28
C005849,Customer 5849,Premium,West,2021-10-13
C005850,Customer 5850,Premium,East,2022-05-08
C005851,Customer 5851,Retail,North,2019-03-21
C005852,Customer 5852,Student,South,2020-12-10
C005853,Customer 5853,Retail,East,2019-11-13
C005854,Customer 5854,Retail,South,2021-01-20
C005855,Customer 5855,Retail,South,2022-04-12
C005856,Customer 5856,Retail,West,2022-11-11
C005857,Customer 5857,Premium,West,2020-10-31
C005858,Customer 5858,Business,West,2020-11-04
C005859,Customer 5859,Retail,West,2019-09-11
C005860,Customer 5860,Premium,East,2019-02-27
C005861,Customer 5861,Student,West,2021-01-05
C005862,Customer 5862,Premium,East,2023-01-09
C005863,Customer 5863,Premium,South,2020-07-07
C005864,Customer 5864,Student,North,2019-12-19
C005865,Customer 5865,Premium,South,2021-09-19
C005866,Customer 5866,Retail,East,2020-04-06
C005867,Customer 5867,Retail,North,2019-07-23
C005868,Customer 5868,Student,West,2022-04-10
C005869,Customer 5869,Retail,West,2019-08-01
C005870,Customer 5870,Business,North,2022-04-29
C005871,Customer 5871,Premium,South,2021-11-09
C005872,Customer 5872,Premium,North,2021-11-02
C005873,Customer 5873,Retail,North,2019-07-17
C005874,Customer 5874,Premium,West,2020-06-24
C005875,Customer 5875,Premium,East,2021-11-13
C005876,Customer 5876,Business,South,2020-02-17
C005877,Customer 5877,Premium,North,2020-08-05
C005878,Customer 5878,Student,West,2021-06-24
C005879,Customer 5879,Student,West,2022-02-15
C005880,Customer 5880,Premium,South,2020-06-03
C005881,Customer 5881,Retail,East,2023-02-09
C005882,Customer 5882,Student,West,2019-11-18
C005883,Customer 5883,Business,West,2021-04-16
C005884,Customer 5884,Student,North,2021-08-03
C005885,Customer 5885,Business,South,2021-06-17
C005886,Customer 5886,Retail,South,2020-12-08
C005887,Customer 5887,Premium,North,2021-07-05
C005888,Customer 5888,Retail,West,2021-02-15
C005889,Customer 5889,Student,North,2020-04-25
C005890,Customer 5890,Student,South,2022-09-22
C005891,Customer 5891,Business,North,2021-04-22
C005892,Customer 5892,Student,East,2022-10-14
C005893,Customer 5893,Business,North,2020-04-15
C005894,Customer 5894,Student,West,2020-08-29
C005895,Customer 5895,Retail,East,2020-03-15
C005896,Customer 5896,Premium,West,2021-09-25
C005897,Customer 5897,Business,East,2020-04-21
C005898,Customer 5898,Retail,North,2023-01-17
C005899,Customer 5899,Premium,South,2019-08-19
C005900,Customer 5900,Business,South,2022-04-08
C005901,Customer 5901,Premium,East,2021-09-14
C005902,Customer 5902,Retail,South,2021-05-31
C005903,Customer 5903,Retail,South,2021-07-04
C005904,Customer 5904,Premium,East,2023-01-20
C005905,Customer 5905,Retail,North,2020-12-11
C005906,Customer 5906,Student,South,2020-07-24
C005907,Customer 5907,Premium,South,2019-01-13
C005908,Customer 5908,Premium,East,2023-01-25
C005909,Customer 5909,Premium,South,2022-01-26
C005910,Customer 5910,Student,North,2022-11-24
C005911,Customer 5911,Student,West,2021-10-19
C005912,Customer 5912,Business,North,2021-02-22
C005913,Customer 5913,Premium,North,2019-07-15
C005914,Customer 5914,Retail,North,2022-07-27
C005915,Customer 5915,Business,West,2022-02-25
C005916,Customer 5916,Business,West,2020-06-14
C005917,Customer 5917,Premium,East,2022-09-25
C005918,Customer 5918,Business,East,2020-07-07
C005919,Customer 5919,Business,East,2021-07-19
C005920,Customer 5920,Student,West,2020-03-03
C005921,Customer 5921,Business,North,2022-07-29
C005922,Customer 5922,Retail,West,2022-10-10
C005923,Customer 5923,Business,East,2020-01-18
C005924,Customer 5924,Retail,North,2021-11-17
C005925,Customer 5925,Retail,West,2019-09-29
C005926,Customer 5926,Student,North,2021-05-28
C005927,Customer 5927,Student,West,2019-07-15
C005928,Customer 5928,Retail,West,2020-07-12
C005929,Customer 5929,Retail,North,2021-05-07
C005930,Customer 5930,Student,North,2022-08-15
C005931,Customer 5931,Student,North,2021-02-03
C005932,Customer 5932,Retail,South,2021-06-04
C005933,Customer 5933,Business,West,2021-04-19
C005934,Customer 5934,Premium,West,2019-04-17
C005935,Customer 5935,Business,North,2020-09-18
C005936,Customer 5936,Retail,East,2019-11-10
C005937,Customer 5937,Student,South,2019-05-08
C005938,Customer 5938,Student,East,2022-12-04
C005939,Customer 5939,Premium,West,2020-09-26
C005940,Customer 5940,Retail,East,2022-11-24
C005941,Customer 5941,Retail,East,2020-07-14
C005942,Customer 5942,Business,South,2021-08-17
C005943,Customer 5943,Retail,South,2021-05-12
C005944,Customer 5944,Student,West,2022-03-06
C005945,Customer 5945,Retail,South,2021-09-27
C005946,Customer 5946,Business,South,2020-01-29
C005947,Customer 5947,Retail,North,2021-07-04
C005948,Customer 5948,Student,North,2020-04-10
C005949,Customer 5949,Retail,West,2021-06-06
C005950,Customer 5950,Business,East,2020-06-17
C005951,Customer 5951,Retail,North,2021-11-15
C005952,Customer 5952,Business,West,2022-01-03
C005953,Customer 5953,Retail,West,2020-06-01
C005954,Customer 5954,Retail,North,2022-07-27
C005955,Customer 5955,Student,East,2019-06-06
C005956,Customer 5956,Retail,East,2020-05-16
C005957,Customer 5957,Premium,North,2021-07-24
C005958,Customer 5958,Business,North,2019-02-27
C005959,Customer 5959,Retail,North,2019-06-18
C005960,Customer 5960,Business,East,2020-04-06
C005961,Customer 5961,Student,North,2019-09-29
C005962,Customer 5962,Student,South,2019-12-06
C005963,Customer 5963,Retail,South,2020-01-23
C005964,Customer 5964,Retail,East,2020-05-09
C005965,Customer 5965,Business,South,2022-09-06
C005966,Customer 5966,Business,North,2019-10-01
C005967,Customer 5967,Business,North,2019-09-22
C005968,Customer 5968,Premium,West,2020-08-09
C005969,Customer 5969,Premium,West,2022-02-01
C005970,Customer 5970,Business,North,2019-10-28
C005971,Customer 5971,Business,South,2021-10-14
C005972,Customer 5972,Retail,North,2021-08-13
C005973,Customer 5973,Business,South,2020-03-27
C005974,Customer 5974,Premium,North,2022-03-31
C005975,Customer 5975,Premium,South,2022-05-30
C005976,Customer 5976,Premium,West,2019-12-11
C005977,Customer 5977,Premium,South,2019-10-01
C005978,Customer 5978,Retail,North,2021-08-12
C005979,Customer 5979,Student,North,2021-09-06
C005980,Customer 5980,Business,North,2021-07-06
C005981,Customer 5981,Retail,North,2019-06-18
C005982,Customer 5982,Retail,East,2020-10-24
C005983,Customer 5983,Retail,South,2022-12-23
C005984,Customer 5984,Business,West,2022-09-17
C005985,Customer 5985,Student,North,2020-12-21
C005986,Customer 5986,Student,North,2020-11-08
C005987,Customer 5987,Retail,South,2022-04-20
C005988,Customer 5988,Retail,East,2022-12-07
C005989,Customer 5989,Retail,East,2020-05-22
C005990,Customer 5990,Student,North,2019-08-22
C005991,Customer 5991,Retail,South,2022-11-10
C005992,Customer 5992,Student,South,2020-09-11
C005993,Customer 5993,Premium,East,2021-01-22
C005994,Customer 5994,Premium,West,2021-02-11
C005995,Customer 5995,Business,South,2020-09-14
C005996,Customer 5996,Premium,South,2020-04-29
C005997,Customer 5997,Business,South,2021-05-09
C005998,Customer 5998,Retail,West,2022-12-07
C005999,Customer 5999,Retail,East,2022-04-08
C006000,Customer 6000,Student,East,2019-09-22
C006001,Customer 6001,Student,North,2022-04-07
C006002,Customer 6002,Business,West,2020-02-08
C006003,Customer 6003,Student,North,2022-02-07
C006004,Customer 6004,Retail,South,2022-05-11
C006005,Customer 6005,Business,West,2022-07-02
C006006,Customer 6006,Business,South,2021-02-28
C006007,Customer 6007,Retail,East,2022-03-27
C006008,Customer 6008,Business,North,2019-12-09
C006009,Customer 6009,Retail,North,2020-02-12
C006010,Customer 6010,Premium,West,2021-11-19
C006011,Customer 6011,Premium,West,2021-03-07
C006012,Customer 6012,Business,West,2020-02-28
C006013,Customer 6013,Premium,South,2022-06-17
C006014,Customer 6014,Retail,North,2022-12-24
C006015,Customer 6015,Premium,North,2019-07-10
C006016,Customer 6016,Business,West,2020-06-29
C006017,Customer 6017,Student,South,2019-02-06
C006018,Customer 6018,Business,North,2020-09-30
C006019,Customer 6019,Business,North,2019-04-28
C006020,Customer 6020,Retail,South,2022-07-25
C006021,Customer 6021,Business,West,2021-11-15
C006022,Customer 6022,Retail,North,2019-01-08
C006023,Customer 6023,Student,South,2023-01-21
C006024,Customer 6024,Retail,West,2022-07-09
C006025,Customer 6025,Premium,East,2019-08-04
C006026,Customer 6026,Premium,North,2020-09-27
C006027,Customer 6027,Retail,North,2021-11-15
C006028,Customer 6028,Student,East,2019-12-07
C006029,Customer 6029,Business,West,2019-03-23
C006030,Customer 6030,Premium,West,2021-09-28
C006031,Customer 6031,Student,West,2019-04-05
C006032,Customer 6032,Retail,West,2019-06-28
C006033,Customer 6033,Retail,South,2023-01-30
C006034,Customer 6034,Premium,North,2021-05-28
C006035,Customer 6035,Premium,West,2020-02-23
C006036,Customer 6036,Business,East,2021-09-10
C006037,Customer 6037,Student,West,2022-12-17
C006038,Customer 6038,Retail,West,2023-02-03
C006039,Customer 6039,Premium,West,2022-11-09
C006040,Customer 6040,Retail,South,2021-08-24
C006041,Customer 6041,Premium,East,2021-04-24
C006042,Customer 6042,Business,North,2020-11-12
C006043,Customer 6043,Business,South,2019-05-04
C006044,Customer 6044,Retail,West,2022-12-19
C006045,Customer 6045,Retail,West,2022-09-02
C006046,Customer 6046,Student,West,2021-10-15
C006047,Customer 6047,Business,South,2019-05-27
C006048,Customer 6048,Retail,South,2022-02-25
C006049,Customer 6049,Retail,South,2021-05-28
C006050,Customer 6050,Premium,South,2023-02-01
C006051,Customer 6051,Student,North,2020-10-09
C006052,Customer 6052,Business,North,2020-10-19
C006053,Customer 6053,Premium,West,2020-06-29
C006054,Customer 6054,Retail,North,2019-04-13
C006055,Customer 6055,Premium,West,2021-08-22
C006056,Customer 6056,Retail,North,2022-10-24
C006057,Customer 6057,Premium,South,2019-11-21
C006058,Customer 6058,Student,North,2022-09-05
C006059,Customer 6059,Premium,South,2020-05-15
C006060,Customer 6060,Retail,West,2022-01-31
C006061,Customer 6061,Business,West,2020-10-08
C006062,Customer 6062,Student,West,2020-04-08
C006063,Customer 6063,Retail,South,2019-10-17
C006064,Customer 6064,Business,South,2020-03-28
C006065,Customer 6065,Business,West,2023-01-31
C006066,Customer 6066,Student,West,2022-10-04
C006067,Customer 6067,Premium,East,2022-02-10
C006068,Customer 6068,Retail,South,2020-12-05
C006069,Customer 6069,Premium,North,2022-01-09
C006070,Customer 6070,Retail,South,2021-12-20
C006071,Customer 6071,Business,West,2021-11-07
C006072,Customer 6072,Premium,West,2022-01-01
C006073,Customer 6073,Business,West,2020-03-11
C006074,Customer 6074,Student,West,2023-01-17
C006075,Customer 6075,Premium,South,2020-12-12
C006076,Customer 6076,Business,North,2023-01-18
C006077,Customer 6077,Retail,South,2022-02-04
C006078,Customer 6078,Premium,North,2019-11-11
C006079,Customer 6079,Business,South,2019-01-13
C006080,Customer 6080,Business,East,2021-04-30
C006081,Customer 6081,Retail,South,2020-12-22
C006082,Customer 6082,Retail,North,2020-11-29
C006083,Customer 6083,Premium,North,2020-09-18
C006084,Customer 6084,Student,South,2021-08-18
C006085,Customer 6085,Business,East,2022-06-22
C006086,Customer 6086,Business,East,2022-06-05
C006087,Customer 6087,Business,West,2020-06-28
C006088,Customer 6088,Retail,North,2019-01-04
C006089,Customer 6089,Business,West,2020-11-17
C006090,Customer 6090,Retail,South,2019-06-10
C006091,Customer 6091,Business,South,2019-02-02
C006092,Customer 6092,Student,North,2020-01-31
C006093,Customer 6093,Student,West,2020-01-18
C006094,Customer 6094,Business,North,2019-08-26
C006095,Customer 6095,Business,West,2021-02-08
C006096,Customer 6096,Business,North,2021-01-06
C006097,Customer 6097,Retail,West,2019-12-02
C006098,Customer 6098,Retail,West,2021-07-05
C006099,Customer 6099,Retail,East,2019-03-18
C006100,Customer 6100,Premium,North,2020-02-17
C006101,Customer 6101,Business,South,2020-08-26
C006102,Customer 6102,Business,North,2023-02-07
C006103,Customer 6103,Premium,East,2021-07-18
C006104,Customer 6104,Business,West,2022-08-11
C006105,Customer 6105,Business,East,2021-10-28
C006106,Customer 6106,Retail,West,2021-03-06
C006107,Customer 6107,Retail,West,2022-01-21
C006108,Customer 6108,Business,North,2022-10-08
C006109,Customer 6109,Student,South,2019-03-18
C006110,Customer 6110,Retail,North,2022-04-28
C006111,Customer 6111,Premium,West,2020-11-26
C006112,Customer 6112,Premium,East,2020-12-10
C006113,Customer 6113,Premium,East,2021-06-27
C006114,Customer 6114,Student,West,2021-05-22
C006115,Customer 6115,Retail,South,2019-05-16
C006116,Customer 6116,Retail,East,2021-07-17
C006117,Customer 6117,Student,East,2021-03-15
C006118,Customer 6118,Student,South,2021-05-18
C006119,Customer 6119,Student,South,2019-09-24
C006120,Customer 6120,Business,North,2022-06-10
C006121,Customer 6121,Premium,West,2019-08-14
C006122,Customer 6122,Retail,East,2021-06-26
C006123,Customer 6123,Retail,East,2022-04-12
C006124,Customer 6124,Business,East,2020-08-08
C006125,Customer 6125,Premium,North,2019-07-06
C006126,Customer 6126,Business,North,2021-05-25
C006127,Customer 6127,Premium,East,2020-05-25
C006128,Customer 6128,Business,North,2019-06-30
C006129,Customer 6129,Student,South,2020-08-20
C006130,Customer 6130,Student,South,2021-11-27
C006131,Customer 6131,Student,East,2019-10-27
C006132,Customer 6132,Premium,East,2022-10-20
C006133,Customer 6133,Student,North,2022-05-22
C006134,Customer 6134,Business,South,2021-01-26
C006135,Customer 6135,Retail,North,2020-11-05
C006136,Customer 6136,Business,North,2021-01-30
C006137,Customer 6137,Student,North,2019-11-03
C006138,Customer 6138,Retail,North,2021-03-04
C006139,Customer 6139,Premium,South,2019-12-07
C006140,Customer 6140,Retail,North,2021-06-06
C006141,Customer 6141,Premium,North,2023-02-08
C006142,Customer 6142,Student,North,2019-07-20
C006143,Customer 6143,Premium,North,2021-09-12
C006144,Customer 6144,Premium,West,2022-11-30
C006145,Customer 6145,Business,North,2019-05-15
C006146,Customer 6146,Retail,North,2021-01-08
C006147,Customer 6147,Premium,North,2020-01-18
C006148,Customer 6148,Retail,East,2020-07-04
C006149,Customer 6149,Business,South,2021-02-06
C006150,Customer 6150,Premium,East,2023-01-26
C006151,Customer 6151,Student,West,2022-03-16
C006152,Customer 6152,Retail,South,2020-04-28
C006153,Customer 6153,Business,North,2019-12-17
C006154,Customer 6154,Premium,North,2022-12-06
C006155,Customer 6155,Retail,East,2020-02-01
C006156,Customer 6156,Retail,East,2019-03-27
C006157,Customer 6157,Premium,East,2019-08-09
C006158,Customer 6158,Business,North,2021-01-05
C006159,Customer 6159,Retail,North,2022-03-26
C006160,Customer 6160,Business,South,2021-08-01
C006161,Customer 6161,Business,East,2019-09-13
C006162,Customer 6162,Student,South,2022-05-31
C006163,Customer 6163,Retail,West,2022-05-08
C006164,Customer 6164,Premium,West,2022-06-19
C006165,Customer 6165,Premium,South,2020-10-06
C006166,Customer 6166,Premium,East,2020-02-14
C006167,Customer 6167,Business,South,2019-07-13
C006168,Customer 6168,Student,South,2022-05-23
C006169,Customer 6169,Student,North,2022-11-03
C006170,Customer 6170,Premium,South,2020-12-10
C006171,Customer 6171,Premium,East,2021-12-17
C006172,Customer 6172,Premium,West,2021-03-25
C006173,Customer 6173,Business,North,2020-12-15
C006174,Customer 6174,Student,South,2021-04-06
C006175,Customer 6175,Premium,East,2020-10-18
C006176,Customer 6176,Premium,East,2019-06-21
C006177,Customer 6177,Retail,South,2022-10-19
C006178,Customer 6178,Student,South,2022-02-08
C006179,Customer 6179,Student,North,2019-01-28
C006180,Customer 6180,Retail,West,2022-01-09
C006181,Customer 6181,Student,West,2021-01-25
C006182,Customer 6182,Business,South,2020-06-05
C006183,Customer 6183,Retail,West,2020-11-10
C006184,Customer 6184,Retail,North,2021-05-20
C006185,Customer 6185,Student,North,2019-12-14
C006186,Customer 6186,Business,West,2022-01-30
C006187,Customer 6187,Business,West,2019-06-23
C006188,Customer 6188,Retail,South,2020-01-28
C006189,Customer 6189,Business,East,2022-04-09
C006190,Customer 6190,Business,West,2021-04-30
C006191,Customer 6191,Business,North,2022-12-18
C006192,Customer 6192,Premium,East,2021-07-26
C006193,Customer 6193,Student,West,2019-08-06
C006194,Customer 6194,Business,West,2020-12-07
C006195,Customer 6195,Retail,East,2021-03-14
C006196,Customer 6196,Retail,West,2022-06-04
C006197,Customer 6197,Premium,North,2019-08-13
C006198,Customer 6198,Retail,North,2020-05-09
C006199,Customer 6199,Retail,West,2020-11-04
C006200,Customer 6200,Premium,East,2020-06-24
C006201,Customer 6201,Retail,South,2020-02-27
C006202,Customer 6202,Business,East,2020-07-01
C006203,Customer 6203,Retail,North,2022-02-21
C006204,Customer 6204,Retail,West,2020-04-18
C006205,Customer 6205,Student,West,2020-08-17
C006206,Customer 6206,Retail,West,2021-01-26
C006207,Customer 6207,Business,North,2021-11-06
C006208,Customer 6208,Premium,West,2021-03-23
C006209,Customer 6209,Retail,West,2021-10-05
C006210,Customer 6210,Retail,West,2021-01-01
C006211,Customer 6211,Business,West,2022-05-14
C006212,Customer 6212,Retail,North,2020-03-29
C006213,Customer 6213,Business,East,2020-08-05
C006214,Customer 6214,Retail,North,2022-01-13
C006215,Customer 6215,Student,South,2022-03-29
C006216,Customer 6216,Student,North,2020-06-10
C006217,Customer 6217,Business,East,2020-06-16
C006218,Customer 6218,Retail,South,2020-10-02
C006219,Customer 6219,Business,South,2021-09-24
C006220,Customer 6220,Retail,West,2020-08-26
C006221,Customer 6221,Student,East,2019-01-31
C006222,Customer 6222,Premium,East,2019-09-29
C006223,Customer 6223,Retail,West,2021-10-13
C006224,Customer 6224,Retail,South,2021-01-23
C006225,Customer 6225,Student,North,2021-06-27
C006226,Customer 6226,Student,West,2022-01-01
C006227,Customer 6227,Premium,East,2020-07-29
C006228,Customer 6228,Student,North,2022-04-13
C006229,Customer 6229,Student,South,2021-10-27
C006230,Customer 6230,Premium,East,2022-03-29
C006231,Customer 6231,Business,East,2022-01-21
C006232,Customer 6232,Premium,South,2021-12-22
C006233,Customer 6233,Premium,East,2022-12-13
C006234,Customer 6234,Student,West,2022-10-02
C006235,Customer 6235,Student,South,2019-08-28
C006236,Customer 6236,Student,North,2020-03-10
C006237,Customer 6237,Student,North,2020-09-12
C006238,Customer 6238,Retail,South,2020-12-29
C006239,Customer 6239,Retail,South,2023-01-08
C006240,Customer 6240,Business,South,2020-07-26
C006241,Customer 6241,Business,West,2021-04-03
C006242,Customer 6242,Student,South,2021-04-12
C006243,Customer 6243,Premium,North,2022-03-16
C006244,Customer 6244,Student,West,2020-03-10
C006245,Customer 6245,Retail,East,2021-07-13
C006246,Customer 6246,Premium,East,2019-07-11
C006247,Customer 6247,Business,West,2019-04-14
C006248,Customer 6248,Student,South,2022-07-31
C006249,Customer 6249,Student,North,2020-05-07
C006250,Customer 6250,Student,North,2021-05-18
C006251,Customer 6251,Business,West,2022-10-05
C006252,Customer 6252,Retail,North,2022-03-25
C006253,Customer 6253,Student,North,2021-09-04
C006254,Customer 6254,Premium,West,2021-11-04
C006255,Customer 6255,Business,North,2022-12-06
C006256,Customer 6256,Premium,North,2022-03-01
C006257,Customer 6257,Premium,West,2022-11-08
